episode,seed,inference,latency_ms
53,94,8,487.9038409999339
53,94,9,504.36236200039275
53,94,10,548.002016999817
53,94,11,547.0166190007149
53,94,12,550.0384960014344
53,94,13,560.320059001242
53,94,14,554.9716189998435
53,94,15,539.5896919999359
53,94,16,541.3018630006263
53,94,17,548.3205550008279
53,94,18,537.4829800002772
53,94,19,541.9039589996828
53,94,20,537.6533369999379
53,94,21,554.9445349988673
53,94,22,536.2356589994306
53,94,23,537.1285530000023
53,94,24,546.8568880005478
53,94,25,539.4126139999571
53,94,26,533.6025179985882
53,94,27,541.7986609991203
53,94,28,537.2863159991539
53,94,29,544.7394869988784
53,94,30,535.1629600008891
53,94,31,532.3034579996602
53,94,32,537.6642339997488
53,94,33,549.5739790003427
53,94,34,550.3781120005442
53,94,35,522.6638320000347
53,94,36,543.2582530011132
53,94,37,539.3478059995687
53,94,38,533.1932570006757
53,94,39,552.0615839996026
53,94,40,544.0060220007581
53,94,41,528.4059829991747
53,94,42,542.913649998809
53,94,43,543.7037899991992
53,94,44,539.591119000761
53,94,45,542.6667949996045
53,94,46,546.5898590009601
53,94,47,529.3295850005961
53,94,48,556.0089230002632
53,94,49,544.9966359992686
53,94,50,552.0969949993741
53,94,51,526.7887959998916
53,94,52,549.957932000325
53,94,53,543.04300900003
53,94,54,542.687229000876
53,94,55,537.0885399988765
53,94,56,538.1002230005834
53,94,57,520.6363560009777
53,94,58,532.1884659988427
53,94,59,536.309530998551
53,94,60,514.0358899989224
53,94,61,533.4581970000727
53,94,62,531.4749979988846
53,94,63,562.0692109987431
53,94,64,569.1056199993909
53,94,65,552.1129699991434
53,94,66,537.1128900005715
53,94,67,527.3823179995816
53,94,68,528.6600459985493
53,94,69,526.5100020005775
53,94,70,526.072419999764
53,94,71,530.5909580001753
53,94,72,536.4037060007831
53,94,73,561.3393299991003
53,94,74,549.772809001297
53,94,75,565.6967249997251
53,94,76,559.3808939993323
53,94,77,567.3892029990384
53,94,78,538.8689440005692
53,94,79,568.7604150007246
53,94,80,531.9982689998142
53,94,81,539.9906189995818
53,94,82,537.0045580002625
53,94,83,538.5163339997234
53,94,84,529.9764320006943
53,94,85,535.5629900004715
53,94,86,527.8551789997437
53,94,87,534.0118639996945
53,94,88,540.6228520005243
53,94,89,521.4528319993406
53,94,90,528.7134299996978
53,94,91,523.5956739998073
53,94,92,529.1625930003647
53,94,93,541.7851749989495
53,94,94,523.7469820003753
53,94,95,531.721354000183
53,94,96,534.863086999394
53,94,97,550.9939439998561
53,94,98,537.8435700004047
53,94,99,522.4031730012939
53,94,100,540.7285290002619
54,95,1,494.0074289988843
54,95,2,502.30346100033785
54,95,3,489.66565699993225
54,95,4,507.26911800120433
54,95,5,506.2433240000246
54,95,6,490.08619699998235
54,95,7,495.9658780007885
54,95,8,507.23360600022716
54,95,9,489.60922399965057
54,95,10,513.8668380004674
54,95,11,552.8283629992075
54,95,12,541.7778259998158
54,95,13,560.0182719990698
54,95,14,528.8279870001134
54,95,15,553.7962550006341
54,95,16,534.1901049996522
54,95,17,540.278598000441
54,95,18,533.1100590010465
54,95,19,535.8652100003383
54,95,20,527.6591699985147
54,95,21,543.653290000293
54,95,22,558.8106710001739
54,95,23,554.2024280002806
54,95,24,545.4436889995122
54,95,25,549.3813510001928
54,95,26,553.5613060001197
54,95,27,528.1034749987157
54,95,28,547.1181039993098
54,95,29,547.703176000141
54,95,30,539.8793119984475
54,95,31,540.4737099997874
54,95,32,521.0754460003955
54,95,33,542.0028089993139
54,95,34,549.7212030004448
54,95,35,533.1655209993187
54,95,36,538.6602880007558
54,95,37,544.412306000595
54,95,38,526.483597999686
54,95,39,550.0589389994275
54,95,40,534.1968880002241
54,95,41,549.6569070000987
54,95,42,591.2435130012454
54,95,43,532.1497429995361
54,95,44,545.8273740005097
54,95,45,537.3980610002036
54,95,46,545.8829870003683
54,95,47,536.2594569996872
54,95,48,525.7517800000642
54,95,49,530.821570999251
54,95,50,547.458765000556
54,95,51,554.3966020013613
54,95,52,553.8118200001918
54,95,53,554.4858620014566
54,95,54,559.2260059984255
54,95,55,682.3785649994534
54,95,56,630.7561379999242
54,95,57,600.9116679997533
54,95,58,593.0648649991781
54,95,59,584.50700100002
54,95,60,574.468804999924
54,95,61,751.1787929997809
54,95,62,634.7976529996231
54,95,63,601.4334519986733
54,95,64,556.3152539998555
54,95,65,547.8482150010677
54,95,66,552.065918000153
54,95,67,537.4749900001916
54,95,68,525.1094929990359
54,95,69,523.7434009995923
54,95,70,553.0367040009878
54,95,71,544.601210998735
54,95,72,541.6647640013252
54,95,73,549.0035239999997
54,95,74,542.4003150001226
54,95,75,543.5876039991854
54,95,76,553.6557560008077
54,95,77,547.1551150003506
54,95,78,552.2338190003211
54,95,79,533.7459309994301
54,95,80,547.4588659999426
54,95,81,528.6656680000306
54,95,82,541.2474730001122
54,95,83,532.5392119993921
54,95,84,555.7787320012721
54,95,85,537.0300049999059
54,95,86,535.9124749993498
54,95,87,531.4824510005565
54,95,88,535.772312001427
54,95,89,543.4038450002845
54,95,90,526.308328999221
54,95,91,532.9579890003515
54,95,92,532.9814059987257
54,95,93,539.7359140006301
54,95,94,542.5732349995087
54,95,95,537.9800669998076
54,95,96,540.7601779988909
54,95,97,520.9831170013786
54,95,98,528.60287600015
54,95,99,531.3663559991255
54,95,100,535.3517079984158
55,96,1,503.298873998574
55,96,2,509.5608390001871
55,96,3,498.27735899998515
55,96,4,506.23905999964336
55,96,5,493.20617800003674
55,96,6,488.3985520009446
55,96,7,513.0887759987672
55,96,8,518.023919999905
55,96,9,546.4736720005021
55,96,10,556.5871470007551
55,96,11,535.9970009994868
55,96,12,549.5564330012712
55,96,13,547.1036949984409
55,96,14,564.4147240000166
55,96,15,543.4608509985992
55,96,16,550.0185469991266
55,96,17,526.1098810005933
55,96,18,548.1993419998616
55,96,19,528.842039000665
55,96,20,541.7603959995176
55,96,21,546.6112890007935
55,96,22,545.892850999735
55,96,23,542.8153539996856
55,96,24,560.928523000257
55,96,25,546.2847239996336
55,96,26,544.0776609993918
55,96,27,546.0900689995469
55,96,28,608.4437700010312
55,96,29,689.6884910001972
55,96,30,542.6626120006404
55,96,31,636.3699489993451
55,96,32,532.8008040014538
55,96,33,540.1595839994116
55,96,34,530.5330270002742
55,96,35,541.3143810001202
55,96,36,532.810270000482
55,96,37,550.9140670001216
55,96,38,557.6506230008818
55,96,39,560.5388839994703
55,96,40,538.0797960006021
55,96,41,539.3321159990592
55,96,42,535.6161210002028
55,96,43,536.0472259999369
55,96,44,532.9101179995632
55,96,45,545.629091999217
55,96,46,537.5133589986945
55,96,47,541.8661620005878
55,96,48,540.268400000059
55,96,49,555.6503409989091
55,96,50,538.9044819985429
55,96,51,540.8423259996198
55,96,52,544.4235499999195
55,96,53,547.1286290012358
55,96,54,553.5514409984899
55,96,55,558.2282140003372
55,96,56,535.9787470006268
55,96,57,532.9007170003024
55,96,58,549.8768750003364
55,96,59,537.9909420007607
55,96,60,540.8845340007247
55,96,61,533.4128949998558
55,96,62,546.4169129991205
55,96,63,538.695559000189
55,96,64,563.6093140001321
55,96,65,532.4906189998728
55,96,66,542.7368170003319
55,96,67,538.4020439996675
55,96,68,539.068436000889
55,96,69,533.9020270002948
55,96,70,538.6692289994244
55,96,71,539.7540600006323
55,96,72,532.248270999844
55,96,73,541.5069289992971
55,96,74,548.7332529992273
55,96,75,545.6294750001689
55,96,76,537.6513079991128
55,96,77,541.8391650000558
55,96,78,548.2423529992957
55,96,79,560.2956300008373
55,96,80,546.600090998254
55,96,81,550.205644000016
55,96,82,579.3995490002999
55,96,83,603.1914630002575
55,96,84,564.063718999023
55,96,85,564.1869549999683
55,96,86,536.872687000141
55,96,87,564.76951500008
55,96,88,542.4665539994749
55,96,89,536.2818630001129
55,96,90,534.6648970007664
55,96,91,539.7301240009256
55,96,92,530.6346149991441
55,96,93,559.2382340000768
55,96,94,545.1963169998635
55,96,95,525.0400029999582
55,96,96,529.9628379998467
55,96,97,540.1146530002734
55,96,98,534.3975409996347
55,96,99,544.036141000106
55,96,100,532.5396970001748
56,97,1,514.2709080009809
56,97,2,503.6640630005422
56,97,3,509.1765180004586
56,97,4,496.35008800032665
56,97,5,500.6679569996777
56,97,6,497.84282299879123
56,97,7,507.1756830002414
56,97,8,487.9939900001773
56,97,9,491.4917559999594
56,97,10,525.6901780012413
56,97,11,556.5885290016013
56,97,12,542.7203190010914
56,97,13,528.7855400001717
56,97,14,540.8830769993074
56,97,15,554.5526309997513
56,97,16,541.3795069998741
56,97,17,552.3455590009689
56,97,18,540.0942159994884
56,97,19,549.2720869988261
56,97,20,538.3730650009966
56,97,21,567.4710990006133
56,97,22,549.1452019996359
56,97,23,547.7791160010383
56,97,24,539.4516520009347
56,97,25,551.7513699996925
56,97,26,539.451515998735
56,97,27,554.3184270009078
56,97,28,536.9790489985462
56,97,29,530.6800540001859
56,97,30,549.1354759997193
56,97,31,532.4075640000956
56,97,32,542.4732650008082
56,97,33,535.4999729988776
56,97,34,526.9459610008198
56,97,35,531.8705169993336
56,97,36,552.6309249999031
56,97,37,540.6305750002502
56,97,38,535.2347000007285
56,97,39,526.0125759996299
56,97,40,541.4523649997136
56,97,41,533.7210639991099
56,97,42,543.462132998684
56,97,43,536.8616599989764
56,97,44,538.7445850010408
56,97,45,540.8177400004206
56,97,46,524.0231850002601
56,97,47,537.5650549995044
56,97,48,543.4525399996346
56,97,49,540.1644979992852
56,97,50,539.3602299991471
56,97,51,546.4498560013453
56,97,52,545.3025579990936
56,97,53,531.180541998765
56,97,54,557.3481560004439
56,97,55,535.2897120010311
56,97,56,556.2568559998908
56,97,57,519.8184919991036
56,97,58,542.6519539996661
56,97,59,523.9505250010552
56,97,60,545.1694189996488
56,97,61,535.8461150008225
56,97,62,557.1660519999568
56,97,63,539.8102110011678
56,97,64,540.2454319992103
56,97,65,527.5251160001062
56,97,66,548.4425419999752
56,97,67,534.3155800001114
56,97,68,542.5089039999875
56,97,69,521.500256998479
56,97,70,536.2801419996686
56,97,71,530.4468390004331
56,97,72,538.6776920004195
56,97,73,542.7688370000396
56,97,74,539.3332069997996
56,97,75,544.578785998965
56,97,76,543.1531790000008
56,97,77,535.3207569987717
56,97,78,537.7710439988732
56,97,79,531.6968639999686
56,97,80,538.8857389989425
56,97,81,549.567014000786
56,97,82,546.6934200012474
56,97,83,553.4496499985835
56,97,84,537.5955079998676
56,97,85,542.2989779999625
56,97,86,533.3944539997901
56,97,87,540.151089999199
56,97,88,535.2265290002833
56,97,89,544.841898001323
56,97,90,520.5889570006548
56,97,91,529.1562210004486
56,97,92,541.2586649999866
56,97,93,539.157929000794
56,97,94,550.6419060002372
56,97,95,544.9394850002136
56,97,96,538.8113760000124
56,97,97,552.3230509988935
56,97,98,532.9961410006945
56,97,99,534.3011550012307
56,97,100,523.5875569997006
57,98,1,514.0953230002197
57,98,2,508.84748400130775
57,98,3,498.7110370002483
57,98,4,498.33215099897643
57,98,5,496.9094830012182
57,98,6,499.5352290006849
57,98,7,499.45894600023166
57,98,8,507.3327150003024
57,98,9,495.8993729997019
57,98,10,533.0837569999858
57,98,11,539.561302999573
57,98,12,541.2982979996741
57,98,13,547.7500630004215
57,98,14,541.6992690006737
57,98,15,537.8445080004894
57,98,16,545.0888550003583
57,98,17,538.6073059999035
57,98,18,546.3646389998758
57,98,19,535.1387150003575
57,98,20,539.8597499988682
57,98,21,532.280969000567
57,98,22,539.4317690006574
57,98,23,553.8561990015296
57,98,24,562.2056459997111
57,98,25,550.5938480000623
57,98,26,560.0074399990262
57,98,27,548.9208920007513
57,98,28,539.9636259990075
57,98,29,535.177001998818
57,98,30,528.9884710000479
57,98,31,518.9882429986028
57,98,32,547.4498300009145
57,98,33,529.7642000004998
57,98,34,529.1411219986912
57,98,35,536.3118550012587
57,98,36,544.4368420012324
57,98,37,526.9777929988777
57,98,38,530.5918980011484
57,98,39,517.7341880007589
57,98,40,530.2306109988422
57,98,41,528.9502810010163
57,98,42,538.91436000049
57,98,43,527.0875030000752
57,98,44,527.4100629994791
57,98,45,533.4070850003627
57,98,46,535.807260999718
57,98,47,527.9968550003105
57,98,48,549.8009929997352
57,98,49,541.2499789999856
57,98,50,542.3288099991623
57,98,51,539.2883770000481
57,98,52,551.7595940000319
57,98,53,562.117113999193
57,98,54,551.5571609994367
57,98,55,549.0542580009787
57,98,56,541.5168420004193
57,98,57,550.4988560005586
57,98,58,539.5356169992738
57,98,59,542.1861790000548
57,98,60,539.4635329994344
57,98,61,532.9121579998173
57,98,62,532.4105960007728
57,98,63,537.5327920010022
57,98,64,540.6446100005269
57,98,65,530.9595920007268
57,98,66,529.2901400007395
57,98,67,535.7040719991346
57,98,68,540.6457959998079
57,98,69,529.1715240000485
57,98,70,533.9127660008671
57,98,71,531.1933890006912
57,98,72,531.7985259989655
57,98,73,537.2894140000426
57,98,74,531.291968000005
57,98,75,535.7752470008563
57,98,76,536.0739080006169
57,98,77,534.9008320008579
57,98,78,540.6585540004016
57,98,79,534.2491270002938
57,98,80,531.1918649986183
57,98,81,525.098774000071
57,98,82,548.4065840009862
57,98,83,552.128356999674
57,98,84,548.4885009991558
57,98,85,542.5551150001411
57,98,86,548.3063249994302
57,98,87,529.9065819999669
57,98,88,548.087798000779
57,98,89,539.2897570000059
57,98,90,530.4050320009992
57,98,91,531.4149419991736
57,98,92,558.2887460004713
57,98,93,537.1760930011078
57,98,94,528.665361000094
57,98,95,532.0771770002466
57,98,96,527.4320560001797
57,98,97,532.2010140007478
57,98,98,535.1723059993674
57,98,99,542.2649800002546
57,98,100,539.3459590013663
58,99,1,508.94990199958556
58,99,2,502.24190699918836
58,99,3,497.9954469999939
58,99,4,502.0079790010641
58,99,5,507.42367500060936
58,99,6,499.5239460004086
58,99,7,512.8983510003309
58,99,8,501.6554020003241
58,99,9,509.78188699991733
58,99,10,509.0224510004191
58,99,11,555.329996999717
58,99,12,546.6539509998256
58,99,13,546.2631409991445
58,99,14,537.2974750007415
58,99,15,567.1743350012548
58,99,16,546.8015610003931
58,99,17,538.589793999563
58,99,18,532.4394599992957
58,99,19,529.4311220004602
58,99,20,536.0891899999842
58,99,21,530.2973600009864
58,99,22,525.3410029999941
58,99,23,540.144294998754
58,99,24,533.8015770012134
58,99,25,567.0715470005234
58,99,26,565.628063000986
58,99,27,559.9100809995434
58,99,28,579.7507810002571
58,99,29,560.0022079997871
58,99,30,553.6709529988002
58,99,31,526.3228870007879
58,99,32,558.272592999856
58,99,33,543.5789710008976
58,99,34,539.4745960002183
58,99,35,549.0606399998796
58,99,36,552.9438110006595
58,99,37,543.686697999874
58,99,38,553.8593839992245
58,99,39,544.8963170001662
58,99,40,535.4061389989511
58,99,41,538.2606369985297
58,99,42,532.9934430010326
58,99,43,534.4239349997224
58,99,44,544.2529890005972
58,99,45,529.1047400005482
58,99,46,540.5930570013879
58,99,47,530.6132460009394
58,99,48,537.9303750014515
58,99,49,532.9755030015804
58,99,50,554.9546990005183
58,99,51,546.6461979995074
58,99,52,529.1749349999009
58,99,53,537.6784250001947
58,99,54,545.4841970004054
58,99,55,552.0645529995818
58,99,56,542.1788090006885
58,99,57,553.2498400007171
58,99,58,555.2763360010431
58,99,59,553.7858970001253
58,99,60,546.3304510012676
58,99,61,540.2461079993373
58,99,62,535.8318479993613
58,99,63,542.2755790004885
58,99,64,536.3223559998005
58,99,65,552.5546930002747
58,99,66,541.0631350005133
58,99,67,539.956426999197
58,99,68,550.5815310007165
58,99,69,540.7870359995286
58,99,70,543.5028269985196
58,99,71,541.4648049991229
58,99,72,544.2494869985239
58,99,73,556.3544329997967
58,99,74,538.674331999573
58,99,75,538.5721889997512
58,99,76,537.5290649990347
58,99,77,536.716668999361
58,99,78,546.8124250000983
58,99,79,534.0087860004132
58,99,80,533.4367349987588
58,99,81,538.5559099995589
58,99,82,533.7841589989694
58,99,83,591.0507600001438
58,99,84,552.8615000002901
58,99,85,537.5700369986589
58,99,86,554.477666000821
58,99,87,539.9376610002946
58,99,88,554.9239240008319
58,99,89,554.0462730004947
58,99,90,541.0574119996454
58,99,91,543.306716999723
58,99,92,543.3843029986747
58,99,93,537.1509729993704
58,99,94,560.559691999515
58,99,95,542.7147340014926
58,99,96,531.8127350001305
58,99,97,546.3836340004491
58,99,98,540.1378580008895
58,99,99,529.0569150001829
58,99,100,543.187057999603
59,100,1,496.39371700141055
59,100,2,494.98500900153886
59,100,3,504.4486520000646
59,100,4,496.615281999766
59,100,5,508.3078610005032
59,100,6,504.5392699994409
59,100,7,512.020334999761
59,100,8,508.5742200008099
59,100,9,513.7559809991217
59,100,10,539.8389270012558
59,100,11,552.9963979988679
59,100,12,545.155073999922
59,100,13,548.9000310008123
59,100,14,545.1434189999418
59,100,15,551.8875870002375
59,100,16,558.1604919989331
59,100,17,536.1889900013921
59,100,18,536.005498999657
59,100,19,542.5131060001149
59,100,20,534.3412250003894
59,100,21,530.1491409991286
59,100,22,537.516346999837
59,100,23,540.7193390001339
59,100,24,533.8948689986864
59,100,25,541.5412769998511
59,100,26,541.1698429998069
59,100,27,551.1317079999571
59,100,28,574.6556659996713
59,100,29,549.3496790004428
59,100,30,537.7555600007327
59,100,31,545.0912169999356
59,100,32,557.8344580007979
59,100,33,549.7590089998994
59,100,34,545.2195710004162
59,100,35,546.049511000092
59,100,36,558.0097349993594
59,100,37,533.8281259992073
59,100,38,556.0706919986842
59,100,39,524.6718170001259
59,100,40,550.452621999284
59,100,41,541.3662920000206
59,100,42,541.7455340011657
59,100,43,532.117709000886
59,100,44,534.8629649997747
59,100,45,543.3161769997241
59,100,46,534.6925079993525
59,100,47,528.9841380017606
59,100,48,523.6865309998393
59,100,49,528.5415979997197
59,100,50,545.5890819994238
59,100,51,529.9613219995081
59,100,52,538.2858259999921
59,100,53,539.7311540000373
59,100,54,548.354593998738
59,100,55,540.0527760011755
59,100,56,545.889963999798
59,100,57,537.1203099984996
59,100,58,551.4138060007099
59,100,59,553.1399579995195
59,100,60,553.2206759999099
59,100,61,546.9238570003654
59,100,62,529.327745000046
59,100,63,539.1374900009396
59,100,64,541.3565870003367
59,100,65,539.4973679995019
59,100,66,539.3624680000357
59,100,67,534.2172119999304
59,100,68,527.8044250007952
59,100,69,540.5332279988215
59,100,70,533.5898289995384
59,100,71,551.3378810010181
59,100,72,548.191855999903
59,100,73,550.3256060001149
59,100,74,530.9371410003223
59,100,75,545.3373079999437
59,100,76,524.7482340000715
59,100,77,543.980279000607
59,100,78,536.0166890004621
59,100,79,537.9262419992301
59,100,80,535.7614210006432
59,100,81,541.4253580001969
59,100,82,526.2988650010811
59,100,83,551.7705880010908
59,100,84,534.206083000754
59,100,85,545.5435059993761
59,100,86,545.378520999293
59,100,87,544.8184810011298
59,100,88,543.3036179983901
59,100,89,545.1046130001487
59,100,90,548.5984000006283
59,100,91,553.3779659999709
59,100,92,552.0097949993215
59,100,93,526.2896730000648
59,100,94,531.0440430002927
59,100,95,536.7505039994285
59,100,96,540.9959759999765
59,100,97,539.4958509987191
59,100,98,542.5145509998401
59,100,99,529.5740589990601
59,100,100,532.1386209998309
60,101,1,520.364931999211
60,101,2,494.84721799854015
60,101,3,494.175671999983
60,101,4,499.04408499969577
60,101,5,496.55542300024536
60,101,6,504.77556599980744
60,101,7,495.92425399896456
60,101,8,489.1651179987093
60,101,9,514.4824889994197
60,101,10,539.2432770004234
60,101,11,536.8706099998235
60,101,12,537.9253930004779
60,101,13,538.8607929999125
60,101,14,542.7560620009899
60,101,15,539.5311760003096
60,101,16,542.1270450005977
60,101,17,550.9837989993684
60,101,18,556.1073730004864
60,101,19,539.7410280002077
60,101,20,536.5267469987884
60,101,21,549.6512839999923
60,101,22,547.0150020009896
60,101,23,531.250251999154
60,101,24,541.0343540006579
60,101,25,545.3428010005155
60,101,26,547.77540699979
60,101,27,558.6221799985651
60,101,28,537.7006920007261
60,101,29,540.3574310003023
60,101,30,550.3944410011172
60,101,31,543.7750750006671
60,101,32,547.6693459986564
60,101,33,549.638430999039
60,101,34,532.7891920005641
60,101,35,534.9253399999725
60,101,36,540.0176769999234
60,101,37,540.6481079990044
60,101,38,523.0956150007842
60,101,39,544.6071139995183
60,101,40,524.7791580004559
60,101,41,518.7610520006274
60,101,42,484.3510749997222
60,101,43,487.8740719996131
60,101,44,477.84411999964505
60,101,45,488.78064600103244
60,101,46,490.26587399930577
60,101,47,482.5960470006976
60,101,48,476.78683400044974
60,101,49,489.90926499936904
60,101,50,479.8781310000777
60,101,51,483.3916619991214
60,101,52,488.1168659994728
60,101,53,480.9082190004119
60,101,54,485.65963299915893
60,101,55,491.9392860010703
60,101,56,484.5078359994659
60,101,57,483.1936289992882
60,101,58,514.2539759999636
60,101,59,530.4454630004329
60,101,60,532.6421870013291
60,101,61,537.9828290006117
60,101,62,524.4377540002461
60,101,63,537.7015879985265
60,101,64,524.0178410003864
60,101,65,536.9469369998114
60,101,66,550.0992349989247
60,101,67,548.7954469990655
60,101,68,561.2179749987263
60,101,69,576.9321330008097
60,101,70,580.2728029993887
60,101,71,548.2198890003929
60,101,72,577.057230999344
60,101,73,560.2462189999642
60,101,74,585.190675999911
60,101,75,560.3561339994485
60,101,76,572.7263839999068
60,101,77,551.2905100003991
60,101,78,563.18040899896
60,101,79,561.7749840002944
60,101,80,572.2914470006799
60,101,81,539.6216579993052
60,101,82,553.7822440001037
60,101,83,537.5113070003863
60,101,84,530.914863000362
60,101,85,536.6528070007917
60,101,86,541.2748909984657
60,101,87,536.8430920007086
60,101,88,543.6175680006272
60,101,89,549.9456990000908
60,101,90,548.004457999923
60,101,91,565.535165998881
60,101,92,564.7515410000779
60,101,93,550.8916770013457
60,101,94,540.3789640004106
60,101,95,536.5353890010738
60,101,96,533.0494490008277
60,101,97,527.35325499998
60,101,98,539.2406770006346
60,101,99,525.9222559998307
60,101,100,532.910283000092
61,102,1,478.9644809989113
61,102,2,478.09287600102834
61,102,3,476.76640399913595
61,102,4,492.5855839992437
61,102,5,501.75131099967984
61,102,6,445.62356200003705
61,102,7,459.5053840002947
61,102,8,447.20252499973867
61,102,9,449.04517399845645
61,102,10,452.83645399831585
61,102,11,499.85154200112447
61,102,12,492.33066700071504
61,102,13,498.124188001384
61,102,14,533.0775969996466
61,102,15,550.8426430005784
61,102,16,535.4034049996699
61,102,17,545.9761470010562
61,102,18,535.7209600006172
61,102,19,555.265844999667
61,102,20,534.320700000535
61,102,21,542.5356310006464
61,102,22,538.8373359983234
61,102,23,556.5024299994548
61,102,24,562.6485070006311
61,102,25,568.2025699989026
61,102,26,544.793787999879
61,102,27,562.1233380006743
61,102,28,565.6627289990865
61,102,29,565.0101920000452
61,102,30,549.6317529996304
61,102,31,556.2629600008222
61,102,32,549.8067720000108
61,102,33,555.3093589987839
61,102,34,557.5661189996026
61,102,35,573.481511000864
61,102,36,557.9088529993896
61,102,37,524.321779001184
61,102,38,525.3939379999792
61,102,39,521.2303960015561
61,102,40,516.3184579996596
61,102,41,522.3750049990485
61,102,42,527.0133680005529
61,102,43,533.0418280009326
61,102,44,530.3887990012299
61,102,45,551.6129630013893
61,102,46,576.7212070004462
61,102,47,557.0136540009116
61,102,48,565.6084719994396
61,102,49,575.318518000131
61,102,50,598.0278810002346
61,102,51,546.1704950012063
61,102,52,579.01005200074
61,102,53,551.1692680011038
61,102,54,568.5867180000059
61,102,55,553.1563059994369
61,102,56,573.0619610003487
61,102,57,552.1570069995505
61,102,58,559.2921740008023
61,102,59,516.1791589998757
61,102,60,526.0256580004352
61,102,61,521.4841200013325
61,102,62,517.2054729991942
61,102,63,535.245503000624
61,102,64,511.93409400002565
61,102,65,513.2689950005442
61,102,66,520.7530699990457
61,102,67,522.8721370003768
61,102,68,528.4070799989422
61,102,69,538.9290349994553
61,102,70,527.4514159991668
61,102,71,522.7699620008934
61,102,72,548.0083919992467
61,102,73,522.6137549998384
61,102,74,526.7658430002484
61,102,75,529.8781120000058
61,102,76,529.0781789990433
61,102,77,532.5744960009615
61,102,78,532.3143170007825
61,102,79,538.321812000504
61,102,80,534.5672170005855
61,102,81,539.7440460001235
61,102,82,559.2952049992164
61,102,83,550.376249000692
61,102,84,549.8338999987027
61,102,85,536.8102320007893
61,102,86,536.1700839985133
61,102,87,543.6779270003171
61,102,88,533.073898001021
61,102,89,541.8898810003157
61,102,90,541.3170920000994
61,102,91,556.5948260009463
61,102,92,559.196680000241
61,102,93,544.0071180000814
61,102,94,540.9742890005873
61,102,95,543.7490669992258
61,102,96,534.2257669999526
61,102,97,550.5218080015766
61,102,98,538.249335000728
61,102,99,539.8519099999248
61,102,100,541.2272310004482
62,103,1,509.0144310015603
62,103,2,504.4399290000001
62,103,3,500.9645770005591
62,103,4,500.0171679985215
62,103,5,506.99380900005053
62,103,6,507.9017420011951
62,103,7,498.70005199954903
62,103,8,504.4956679994357
62,103,9,502.6971280003636
62,103,10,498.5980239998753
62,103,11,536.619480999434
62,103,12,536.1905730005674
62,103,13,534.4422750004014
62,103,14,550.3906989997631
62,103,15,537.2560689993406
62,103,16,539.0812200002983
62,103,17,532.3783939984423
62,103,18,540.3145359996415
62,103,19,538.7082970009942
62,103,20,550.9145340001851
62,103,21,531.0495470002934
62,103,22,544.7315999990678
62,103,23,523.5324299992499
62,103,24,550.4597420003847
62,103,25,535.6653620001453
62,103,26,542.7562039985787
62,103,27,533.9246430012281
62,103,28,534.7092210013216
62,103,29,548.3326929988834
62,103,30,550.9251940002287
62,103,31,550.4185769987089
62,103,32,539.91405799934
62,103,33,534.9237810005434
62,103,34,537.9491399999097
62,103,35,556.7204250000941
62,103,36,534.7830820010131
62,103,37,528.218409001056
62,103,38,541.8716940002923
62,103,39,528.1652760004363
62,103,40,531.9856499991147
62,103,41,530.1739660008025
62,103,42,532.3339120004675
62,103,43,531.3275459993747
62,103,44,532.1983300000284
62,103,45,530.3246280000167
62,103,46,536.1159389995009
62,103,47,544.9363890002132
62,103,48,544.2599809994135
62,103,49,548.1299160001072
62,103,50,551.0656610003934
62,103,51,540.062444000796
62,103,52,542.7729500006535
62,103,53,547.3894669994479
62,103,54,539.4943920000514
62,103,55,568.836812999507
62,103,56,560.522753999976
62,103,57,554.1837299988401
62,103,58,548.7136760002613
62,103,59,544.5389100004832
62,103,60,562.4489559995709
62,103,61,541.9069310009945
62,103,62,530.2132420001726
62,103,63,530.8265980002034
62,103,64,530.5406640000001
62,103,65,537.4826850002137
62,103,66,548.1232660004025
62,103,67,533.9596580015495
62,103,68,530.8535750009469
62,103,69,537.515797001106
62,103,70,530.5226950003998
62,103,71,522.4803220007743
62,103,72,552.5369610004418
62,103,73,528.3630760004598
62,103,74,528.3879700000398
62,103,75,537.7905949990236
62,103,76,533.8906510005472
62,103,77,535.8931360005954
62,103,78,549.8831580007391
62,103,79,543.2667869990837
62,103,80,558.9914739994128
62,103,81,543.9704899999924
62,103,82,592.3700429993914
62,103,83,562.3903010000504
62,103,84,558.4491070003423
62,103,85,535.3768929999205
62,103,86,569.8769579994405
62,103,87,526.0111860006873
62,103,88,544.0673100001732
62,103,89,532.5776680001582
62,103,90,538.8337630010938
62,103,91,532.3356770004466
62,103,92,532.507476000319
62,103,93,527.7635740003461
62,103,94,537.719753001511
62,103,95,536.1883440000383
62,103,96,532.4063349999051
62,103,97,530.4159379993507
62,103,98,535.0687709997146
62,103,99,524.4289970014506
62,103,100,545.6419969996205
63,104,1,511.8515459998889
63,104,2,498.84256400036975
63,104,3,503.03082299978996
63,104,4,499.61368900039815
63,104,5,505.75691599988204
63,104,6,498.897161000059
63,104,7,518.1338980000874
63,104,8,494.62717099959264
63,104,9,491.4829560002545
63,104,10,531.8430610004725
63,104,11,560.515088000102
63,104,12,542.1265599998151
63,104,13,550.2598570001282
63,104,14,548.5743669996737
63,104,15,548.2975220002118
